slug,title,category,tags,summary,confusion_point,pattern_rows,article_title,article_lead,exam_points,common_mistakes,memory_tip,related_terms,faq_1_question,faq_1_answer,faq_2_question,faq_2_answer,faq_3_question,faq_3_answer,faq_4_question,faq_4_answer
shoka-mis-s36,消火：消火設備と消火活動の混同誤り（実務連動）,火災・消火・漏えい,消火設備;消火活動,消火（実務連動）で消火設備と消火活動を同一視する典型誤り。,消火設備と消火活動の混同。,"[{""topic"": ""主体"", ""wrong"": ""消火設備の義務者を取り違え"", ""correct"": ""条文上の義務主体を確認"", ""trap"": ""主体誤""}, {""topic"": ""手続"", ""wrong"": ""消火設備の手続を省略"", ""correct"": ""消火設備→消火活動の順で確認"", ""trap"": ""手続誤""}, {""topic"": ""記録"", ""wrong"": ""記録不要"", ""correct"": ""記録・保存まで追跡"", ""trap"": ""記録誤""}, {""topic"": ""費用"", ""wrong"": ""消火設備と消火活動を同一費目"", ""correct"": ""費目・区分を分離"", ""trap"": ""費用誤""}]",消火：消火設備と消火活動の混同誤り｜乙4,消火（実務連動）で消火設備と消火活動を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,消火設備≠消火活動;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「消火設備と消火活動は別」。消火設備≠消火活動。,消火設備;消火活動,「消火：消火設備と消火活動の混同誤り（実務連動）」で最初に確認すべき点は？,消火：消火設備と消火活動の混同誤りでは消火設備の義務主体と実施タイミングを先に固定してください。実務連動の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では消火設備≠消火活動をセットで確認してください。,「消火：消火設備と消火活動の混同誤り」の典型誤答パターンは？,消火設備と消火活動の混同。 過去問では消火設備に関する逆転肢や、類似制度の数値流用に注意してください。 試験では消火設備≠消火活動をセットで確認してください。 誤答では同一視に注意してください。 覚え方：「消火設備と消火活動は別」。,「消火：消火設備と消火活動の混同誤り」の復習の進め方（実務連動）は？,消火：消火設備と消火活動の混同誤りは職場フロー（事前確認→実施→記録→報告）に沿って復習すると定着します。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では消火設備≠消火活動をセットで確認してください。,「消火：消火設備と消火活動の混同誤り」の関連条文・資料は？,用語集の「消火設備」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では消火設備≠消火活動をセットで確認してください。 誤答では同一視に注意してください。
tank-mis-s36,タンク：タンクローリーと移動タンク貯蔵所の混同誤り（実務連動）,法令・制度,タンクローリー;移動タンク貯蔵所,タンク（実務連動）でタンクローリーと移動タンク貯蔵所を同一視する典型誤り。,タンクローリーと移動タンク貯蔵所の混同。,"[{""topic"": ""手続"", ""wrong"": ""タンクローリーの手続を省略"", ""correct"": ""タンクローリー→移動タンク貯蔵所の順で確認"", ""trap"": ""手続誤""}, {""topic"": ""記録"", ""wrong"": ""記録不要"", ""correct"": ""記録・保存まで追跡"", ""trap"": ""記録誤""}, {""topic"": ""費用"", ""wrong"": ""タンクローリーと移動タンク貯蔵所を同一費目"", ""correct"": ""費目・区分を分離"", ""trap"": ""費用誤""}, {""topic"": ""主体"", ""wrong"": ""タンクローリーの義務者を取り違え"", ""correct"": ""条文上の義務主体を確認"", ""trap"": ""主体誤""}]",タンク：タンクローリーと移動タンク貯蔵所の混同誤り｜乙4,タンク（実務連動）でタンクローリーと移動タンク貯蔵所を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,タンクローリー≠移動タンク貯蔵所;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「タンクローリーと移動タンク貯蔵所は別」。,タンクローリー;移動タンク貯蔵所,「タンク：タンクローリーと移動タンク貯蔵所の混同誤り（実務連動）」で最初に確認すべき点は？,タンク：タンクローリーと移動タンク貯蔵所の混同誤りではタンクローリーの義務主体と実施タイミングを先に固定してください。実務連動の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験ではタンクローリー≠移動タンク貯蔵所をセットで確認してください。,「タンク：タンクローリーと移動タンク貯蔵所の混同誤り」の典型誤答パターンは？,タンクローリーと移動タンク貯蔵所の混同。 過去問ではタンクローリーに関する逆転肢や、類似制度の数値流用に注意してください。 試験ではタンクローリー≠移動タンク貯蔵所をセットで確認してください。 誤答では同一視に注意してください。,「タンク：タンクローリーと移動タンク貯蔵所の混同誤り」の復習の進め方（実務連動）は？,タンク：タンクローリーと移動タンク貯蔵所の混同誤りは職場フロー（事前確認→実施→記録→報告）に沿って復習すると定着します。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。,「タンク：タンクローリーと移動タンク貯蔵所の混同誤り」の関連条文・資料は？,用語集の「タンクローリー」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験ではタンクローリー≠移動タンク貯蔵所をセットで確認してください。
tensou-kiroku-mis-s36,転送記録：譲渡・引渡しと移送の混同誤り（実務連動）,法令・制度,譲渡・引渡し;移送,転送記録（実務連動）で譲渡・引渡しと移送を同一視する典型誤り。,譲渡・引渡しと移送の混同。,"[{""topic"": ""費用"", ""wrong"": ""譲渡・引渡しと移送を同一費目"", ""correct"": ""費目・区分を分離"", ""trap"": ""費用誤""}, {""topic"": ""主体"", ""wrong"": ""譲渡・引渡しの義務者を取り違え"", ""correct"": ""条文上の義務主体を確認"", ""trap"": ""主体誤""}, {""topic"": ""手続"", ""wrong"": ""譲渡・引渡しの手続を省略"", ""correct"": ""譲渡・引渡し→移送の順で確認"", ""trap"": ""手続誤""}, {""topic"": ""記録"", ""wrong"": ""記録不要"", ""correct"": ""記録・保存まで追跡"", ""trap"": ""記録誤""}]",転送記録：譲渡・引渡しと移送の混同誤り｜乙4,転送記録（実務連動）で譲渡・引渡しと移送を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,譲渡・引渡し≠移送;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「譲渡・引渡しと移送は別」。譲渡・引渡し≠移送。,譲渡・引渡し;移送,「転送記録：譲渡・引渡しと移送の混同誤り（実務連動）」で最初に確認すべき点は？,転送記録：譲渡・引渡しと移送の混同誤りでは譲渡・引渡しの義務主体と実施タイミングを先に固定してください。実務連動の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では譲渡・引渡し≠移送をセットで確認してください。,「転送記録：譲渡・引渡しと移送の混同誤り」の典型誤答パターンは？,譲渡・引渡しと移送の混同。 過去問では譲渡・引渡しに関する逆転肢や、類似制度の数値流用に注意してください。 試験では譲渡・引渡し≠移送をセットで確認してください。 誤答では同一視に注意してください。 覚え方：「譲渡・引渡しと移送は別」。,「転送記録：譲渡・引渡しと移送の混同誤り」の復習の進め方（実務連動）は？,転送記録：譲渡・引渡しと移送の混同誤りは職場フロー（事前確認→実施→記録→報告）に沿って復習すると定着します。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では譲渡・引渡し≠移送をセットで確認してください。,「転送記録：譲渡・引渡しと移送の混同誤り」の関連条文・資料は？,用語集の「譲渡・引渡し」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では譲渡・引渡し≠移送をセットで確認してください。 誤答では同一視に注意してください。
ot4-shiken-mis-s36,乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤り（実務連動）,法令・制度,乙種危険物取扱者;丙種危険物取扱者,乙4試験（実務連動）で乙種危険物取扱者と丙種危険物取扱者を同一視する典型誤り。,乙種危険物取扱者と丙種危険物取扱者の混同。,"[{""topic"": ""主体"", ""wrong"": ""乙種危険物取扱者の義務者を取り違え"", ""correct"": ""条文上の義務主体を確認"", ""trap"": ""主体誤""}, {""topic"": ""手続"", ""wrong"": ""乙種危険物取扱者の手続を省略"", ""correct"": ""乙種危険物取扱者→丙種危険物取扱者の順で確認"", ""trap"": ""手続誤""}, {""topic"": ""記録"", ""wrong"": ""記録不要"", ""correct"": ""記録・保存まで追跡"", ""trap"": ""記録誤""}, {""topic"": ""費用"", ""wrong"": ""乙種危険物取扱者と丙種危険物取扱者を同一費目"", ""correct"": ""費目・区分を分離"", ""trap"": ""費用誤""}]",乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤り｜乙4,乙4試験（実務連動）で乙種危険物取扱者と丙種危険物取扱者を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,乙種危険物取扱者≠丙種危険物取扱者;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「乙種危険物取扱者と丙種危険物取扱者は別」。,乙種危険物取扱者;丙種危険物取扱者,「乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤り（実務連動）」で最初に確認すべき点は？,乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤りでは乙種危険物取扱者の義務主体と実施タイミングを先に固定してください。実務連動の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。,「乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤り」の典型誤答パターンは？,乙種危険物取扱者と丙種危険物取扱者の混同。 過去問では乙種危険物取扱者に関する逆転肢や、類似制度の数値流用に注意してください。 試験では乙種危険物取扱者≠丙種危険物取扱者をセットで確認してください。 誤答では同一視に注意してください。,「乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤り」の復習の進め方（実務連動）は？,乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤りは職場フロー（事前確認→実施→記録→報告）に沿って復習すると定着します。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。,「乙4試験：乙種危険物取扱者と丙種危険物取扱者の混同誤り」の関連条文・資料は？,用語集の「乙種危険物取扱者」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では乙種危険物取扱者≠丙種危険物取扱者をセットで確認してください。
kiken-toriatsukai-mis-s37,危険物取扱：危険物取扱者と危険物保安監督者の混同誤り（試験頻出）,法令・制度,危険物取扱者;危険物保安監督者,危険物取扱（試験頻出）で危険物取扱者と危険物保安監督者を同一視する典型誤り。,危険物取扱者と危険物保安監督者の混同。,"[{""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""危険物取扱者の条文を危険物保安監督者に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""危険物保安監督者の主語を危険物取扱者に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}]",危険物取扱：危険物取扱者と危険物保安監督者の混同誤り｜乙4,危険物取扱（試験頻出）で危険物取扱者と危険物保安監督者を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,危険物取扱者≠危険物保安監督者;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「危険物取扱者と危険物保安監督者は別」。,危険物取扱者;危険物保安監督者,「危険物取扱：危険物取扱者と危険物保安監督者の混同誤り（試験頻出）」で最初に確認すべき点は？,危険物取扱：危険物取扱者と危険物保安監督者の混同誤りでは危険物取扱者の義務主体と実施タイミングを先に固定してください。試験頻出の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では危険物取扱者≠危険物保安監督者をセットで確認してください。,「危険物取扱：危険物取扱者と危険物保安監督者の混同誤り」の典型誤答パターンは？,危険物取扱者と危険物保安監督者の混同。 過去問では危険物取扱者に関する逆転肢や、類似制度の数値流用に注意してください。 試験では危険物取扱者≠危険物保安監督者をセットで確認してください。 誤答では同一視に注意してください。,「危険物取扱：危険物取扱者と危険物保安監督者の混同誤り」の復習の進め方（試験頻出）は？,危険物取扱：危険物取扱者と危険物保安監督者の混同誤りは過去問の逆転肢・数値混同を型別に分類し、条件文を最後まで読んでください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。,「危険物取扱：危険物取扱者と危険物保安監督者の混同誤り」の関連条文・資料は？,用語集の「危険物取扱者」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では危険物取扱者≠危険物保安監督者をセットで確認してください。
shobou-hou-mis-s37,消防法：消防法と火災予防の混同誤り（試験頻出）,法令・制度,消防法;火災予防,消防法（試験頻出）で消防法と火災予防を同一視する典型誤り。,消防法と火災予防の混同。,"[{""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""火災予防の主語を消防法に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""消防法の条文を火災予防に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}]",消防法：消防法と火災予防の混同誤り｜乙4,消防法（試験頻出）で消防法と火災予防を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,消防法≠火災予防;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「消防法と火災予防は別」。消防法≠火災予防。,消防法;火災予防,「消防法：消防法と火災予防の混同誤り（試験頻出）」で最初に確認すべき点は？,消防法：消防法と火災予防の混同誤りでは消防法の義務主体と実施タイミングを先に固定してください。試験頻出の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では消防法≠火災予防をセットで確認してください。,「消防法：消防法と火災予防の混同誤り」の典型誤答パターンは？,消防法と火災予防の混同。 過去問では消防法に関する逆転肢や、類似制度の数値流用に注意してください。 試験では消防法≠火災予防をセットで確認してください。 誤答では同一視に注意してください。 覚え方：「消防法と火災予防は別」。,「消防法：消防法と火災予防の混同誤り」の復習の進め方（試験頻出）は？,消防法：消防法と火災予防の混同誤りは過去問の逆転肢・数値混同を型別に分類し、条件文を最後まで読んでください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では消防法≠火災予防をセットで確認してください。,「消防法：消防法と火災予防の混同誤り」の関連条文・資料は？,用語集の「消防法」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では消防法≠火災予防をセットで確認してください。 誤答では同一視に注意してください。
shitei-suryo-mis-s37,指定数量：指定数量と指定数量の倍数の混同誤り（試験頻出）｜s37,法令・制度,指定数量;指定数量の倍数,指定数量（試験頻出）で指定数量と指定数量の倍数を同一視する典型誤り。,指定数量と指定数量の倍数の混同。,"[{""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""指定数量の倍数の主語を指定数量に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""指定数量の条文を指定数量の倍数に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}]",指定数量：指定数量と指定数量の倍数の混同誤り｜乙4,指定数量（試験頻出）で指定数量と指定数量の倍数を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,指定数量≠指定数量の倍数;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「指定数量と指定数量の倍数は別」。,指定数量;指定数量の倍数,「指定数量：指定数量と指定数量の倍数の混同誤り（試験頻出）」で最初に確認すべき点は？,指定数量：指定数量と指定数量の倍数の混同誤りでは指定数量の義務主体と実施タイミングを先に固定してください。試験頻出の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では指定数量≠指定数量の倍数をセットで確認してください。,「指定数量：指定数量と指定数量の倍数の混同誤り」の典型誤答パターンは？,指定数量と指定数量の倍数の混同。 過去問では指定数量に関する逆転肢や、類似制度の数値流用に注意してください。 試験では指定数量≠指定数量の倍数をセットで確認してください。 誤答では同一視に注意してください。,「指定数量：指定数量と指定数量の倍数の混同誤り」の復習の進め方（試験頻出）は？,指定数量：指定数量と指定数量の倍数の混同誤りは過去問の逆転肢・数値混同を型別に分類し、条件文を最後まで読んでください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では指定数量≠指定数量の倍数をセットで確認してください。,「指定数量：指定数量と指定数量の倍数の混同誤り」の関連条文・資料は？,用語集の「指定数量」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では指定数量≠指定数量の倍数をセットで確認してください。 誤答では同一視に注意してください。
chozo-sho-mis-s37,貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り（試験頻出）｜s37,法令・制度,屋外タンク貯蔵所;屋内タンク貯蔵所の基準,貯蔵所（試験頻出）で屋外タンク貯蔵所と屋内タンク貯蔵所の基準を同一視する典型誤り。,屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同。,"[{""topic"": ""混同"", ""wrong"": ""屋外タンク貯蔵所の条文を屋内タンク貯蔵所の基準に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""屋内タンク貯蔵所の基準の主語を屋外タンク貯蔵所に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}]",貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り｜乙4,貯蔵所（試験頻出）で屋外タンク貯蔵所と屋内タンク貯蔵所の基準を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,屋外タンク貯蔵所≠屋内タンク貯蔵所の基準;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「屋外タンク貯蔵所と屋内タンク貯蔵所の基準は別」。,屋外タンク貯蔵所;屋内タンク貯蔵所の基準,「貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り（試験頻出）」で最初に確認すべき点は？,貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤りでは屋外タンク貯蔵所の義務主体と実施タイミングを先に固定してください。試験頻出の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。,「貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り」の典型誤答パターンは？,屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同。 過去問では屋外タンク貯蔵所に関する逆転肢や、類似制度の数値流用に注意してください。 試験では屋外タンク貯蔵所≠屋内タンク貯蔵所の基準をセットで確認してください。,「貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り」の復習の進め方（試験頻出）は？,貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤りは過去問の逆転肢・数値混同を型別に分類し、条件文を最後まで読んでください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。,「貯蔵所：屋外タンク貯蔵所と屋内タンク貯蔵所の基準の混同誤り」の関連条文・資料は？,用語集の「屋外タンク貯蔵所」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では屋外タンク貯蔵所≠屋内タンク貯蔵所の基準をセットで確認してください。
ido-ukewatashi-mis-s37,移動：移送と譲渡・引渡しの混同誤り（試験頻出）,法令・制度,移送;譲渡・引渡し,移動（試験頻出）で移送と譲渡・引渡しを同一視する典型誤り。,移送と譲渡・引渡しの混同。,"[{""topic"": ""逆転"", ""wrong"": ""譲渡・引渡しの主語を移送に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}, {""topic"": ""混同"", ""wrong"": ""移送の条文を譲渡・引渡しに適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}]",移動：移送と譲渡・引渡しの混同誤り｜乙4,移動（試験頻出）で移送と譲渡・引渡しを同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,移送≠譲渡・引渡し;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「移送と譲渡・引渡しは別」。移送≠譲渡・引渡し。,移送;譲渡・引渡し,「移動：移送と譲渡・引渡しの混同誤り（試験頻出）」で最初に確認すべき点は？,移動：移送と譲渡・引渡しの混同誤りでは移送の義務主体と実施タイミングを先に固定してください。試験頻出の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では移送≠譲渡・引渡しをセットで確認してください。,「移動：移送と譲渡・引渡しの混同誤り」の典型誤答パターンは？,移送と譲渡・引渡しの混同。 過去問では移送に関する逆転肢や、類似制度の数値流用に注意してください。 試験では移送≠譲渡・引渡しをセットで確認してください。 誤答では同一視に注意してください。 覚え方：「移送と譲渡・引渡しは別」。,「移動：移送と譲渡・引渡しの混同誤り」の復習の進め方（試験頻出）は？,移動：移送と譲渡・引渡しの混同誤りは過去問の逆転肢・数値混同を型別に分類し、条件文を最後まで読んでください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では移送≠譲渡・引渡しをセットで確認してください。,「移動：移送と譲渡・引渡しの混同誤り」の関連条文・資料は？,用語集の「移送」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では移送≠譲渡・引渡しをセットで確認してください。 誤答では同一視に注意してください。
hoan-kitei-mis-s37,保安規程：予防規程と火災予防の混同誤り（試験頻出）,法令・制度,予防規程;火災予防,保安規程（試験頻出）で予防規程と火災予防を同一視する典型誤り。,予防規程と火災予防の混同。,"[{""topic"": ""混同"", ""wrong"": ""予防規程の条文を火災予防に適用"", ""correct"": ""根拠法ごとに整理"", ""trap"": ""条文混同""}, {""topic"": ""条件"", ""wrong"": ""条件文を読まずに選択"", ""correct"": ""条件文の主語・時点を確認"", ""trap"": ""条件誤""}, {""topic"": ""逆転"", ""wrong"": ""火災予防の主語を予防規程に"", ""correct"": ""主語・条件を下線"", ""trap"": ""主語入替""}, {""topic"": ""数値"", ""wrong"": ""数値だけ暗記"", ""correct"": ""数値+条件をセット"", ""trap"": ""数値誤""}]",保安規程：予防規程と火災予防の混同誤り｜乙4,保安規程（試験頻出）で予防規程と火災予防を同一視する典型誤り。正しい整理を表にまとめてください。数値・日程・合格基準は消防試験研究センター（https://www.shoubo-shiken.or.jp/kikenbutsu/）の試験要項で必ずご確認ください。,予防規程≠火災予防;倍数・設備;品名表;試験の正誤肢に注意,同一視;倍数無視;設備不要;試験の正誤肢に注意,「予防規程と火災予防は別」。予防規程≠火災予防。,予防規程;火災予防,「保安規程：予防規程と火災予防の混同誤り（試験頻出）」で最初に確認すべき点は？,保安規程：予防規程と火災予防の混同誤りでは予防規程の義務主体と実施タイミングを先に固定してください。試験頻出の観点では、比較表の1行目に「誰が・いつ・何を」を書くと誤答が減ります。 試験では予防規程≠火災予防をセットで確認してください。,「保安規程：予防規程と火災予防の混同誤り」の典型誤答パターンは？,予防規程と火災予防の混同。 過去問では予防規程に関する逆転肢や、類似制度の数値流用に注意してください。 試験では予防規程≠火災予防をセットで確認してください。 誤答では同一視に注意してください。 覚え方：「予防規程と火災予防は別」。,「保安規程：予防規程と火災予防の混同誤り」の復習の進め方（試験頻出）は？,保安規程：予防規程と火災予防の混同誤りは過去問の逆転肢・数値混同を型別に分類し、条件文を最後まで読んでください。 誤答した設問は原因（主体・手順・数値・記録）をタグ付けして再演習してください。 試験では予防規程≠火災予防をセットで確認してください。,「保安規程：予防規程と火災予防の混同誤り」の関連条文・資料は？,用語集の「予防規程」と関連法令・試験要項を照合してください。 直前は誤答ノートと本ページを往復し、同型の引っかけを連続で解いてください。 試験では予防規程≠火災予防をセットで確認してください。 誤答では同一視に注意してください。
